OBJECTID,FID_road,FCLASS,URBAN_CODE,ROUNDED_SPEED,Volume,Capacity,VCR,Artificial,MODE_TYPE,MILES,FID_HighwayBridge_3state,HighwayBridgeId,BridgeClass,Tract,Name,Owner,BridgeType,Width,NumSpans,Length,MaxSpanLength,SkewAngle,SeatLength,SeatWidth,YearBuilt,YearRemodeled,PierType,FoundationType,ScourIndex,Traffic,TrafficIndex,Condition,Cost,Latitude,Longitude,Comment
9476,29814,1,80389,60,81736.000000000000000,66123.773159837001003,1.236106109710716,0,road,0.679143497240888,9071,WA002940,HWB10,53033022604,NE 72ND PLACE,State Highway Agency,20600011,18.3999996,4,1292,335,0,,,1970,,H05130000,,N,8275,,667,42363.129600000000210,47.670000000000002,-122.186670000000007,
9477,29885,1,80389,60,112998.000000000000000,113114.579059659998165,0.998969371935703,0,road,0.928322229490078,8720,WA001384,HWB10,53033006100,ROANOKE ST,State Highway Agency,20500019,18.2000008,3,814,305,0,,,1962,,H04620000,,N,7500,,667,26399.973600000001170,47.643329999999999,-122.321669999999997,
9478,252359,4,99999,50,5755.000000000000000,10296.267772511850126,0.558940397350991,0,road,1.187839963351550,8380,WA000619,HWB10,53033032402,STATE ROUTE 203,State Highway Agency,20100007,12.1999998,3,165,61,0,,,1946,,N00000000,,N,7965,,777,3587.166000000000167,47.711669999999998,-121.983329999999995,
9479,196168,3,99999,60,2572.000000000000000,8140.938053097350348,0.315934107743449,0,road,5.120287221845630,8324,WA000457,HWB10,53061053801,US 2,State Highway Agency,20400002,9.0000000,5,783,235,56,,,1936,,R08530000,,N,5308,,666,12557.754000000000815,47.803330000000003,-121.516670000000005,
9480,76504,3,9946,35,19915.000000000000000,26665.409090909099177,0.746847720659554,0,road,0.842792862442003,9572,WA001083,HWB12,53035080300,STATE ROUTE 303,State Highway Agency,30302014,20.2999992,3,5233,762,0,,,1958,,H08530000,,3,31971,,665,189301.681799999991199,47.581940000000003,-122.631110000000007,
9481,200699,3,99999,65,3760.000000000000000,18734.265120967749681,0.200701760956278,0,road,1.091729030461800,15680,ID000952,HWB15,16021970100,KOOTENAI R.&RR;BON FERRY,State Highway Agency,402,21.0000000,10,421,47,0,,,1984,,,,3,10500,,676,42574.145799999998417,48.700741999999998,-116.313749999999999,
9482,308089,5,99999,60,495.000000000000000,5194.367088607599726,0.095295536791315,0,road,5.866376281833720,16866,ID000562,HWB3 ,16017950600,KALISPELL CREEK,State Highway Agency,119,10.0000000,1,7,7,30,,,1948,,,,8,950,,NNN,245.185599999999994,48.601033000000001,-116.969328000000004,
9483,133436,3,80389,30,8579.000000000000000,21264.799074074100645,0.403436682853940,0,road,1.425092473581800,11612,WA000113,HWB3 ,53033006000,STATE ROUTE 99,State Highway Agency,10400014,32.9000015,1,107,107,25,,,1930,,H04450000,,N,64232,,667,6273.174600000000282,47.645000000000003,-122.348330000000004,
9484,135008,3,80389,35,10273.000000000000000,22546.615146831551101,0.455633802816900,0,road,0.074751921860477,11612,WA000113,HWB3 ,53033006000,STATE ROUTE 99,State Highway Agency,10400014,32.9000015,1,107,107,25,,,1930,,H04450000,,N,64232,,667,6273.174600000000282,47.645000000000003,-122.348330000000004,
9485,196802,3,99999,60,8741.000000000000000,11273.489339573599864,0.775358873966045,0,road,22.677200632346601,12166,WA003824,HWB3 ,53065950600,US 395,State Highway Agency,30200002,17.2000008,1,232,219,0,,,1980,,N00000000,,8,5329,,677,7110.892799999999625,48.460000000000001,-117.881670000000000,
9486,29415,1,80389,60,85827.000000000000000,66192.098206028997083,1.296635132079596,0,road,0.048532562433592,10493,WA002944,HWB22,53033022604,I-405 NBCD,State Highway Agency,60200011,11.6999998,3,643,323,0,,,1970,,H05050000,,N,9986,,677,13406.164199999999255,47.680000000000000,-122.183329999999998,
9487,29814,1,80389,60,81736.000000000000000,66123.773159837001003,1.236106109710716,0,road,0.679143497240888,10493,WA002944,HWB22,53033022604,I-405 NBCD,State Highway Agency,60200011,11.6999998,3,643,323,0,,,1970,,H05050000,,N,9986,,677,13406.164199999999255,47.680000000000000,-122.183329999999998,
9488,29837,1,80389,60,85827.000000000000000,66120.667884224007139,1.298035890234524,0,road,1.490152816585180,10493,WA002944,HWB22,53033022604,I-405 NBCD,State Highway Agency,60200011,11.6999998,3,643,323,0,,,1970,,H05050000,,N,9986,,677,13406.164199999999255,47.680000000000000,-122.183329999999998,
9489,136433,3,80389,55,12046.000000000000000,25768.551417270951788,0.467469040263022,0,road,0.123138282943106,10493,WA002944,HWB22,53033022604,I-405 NBCD,State Highway Agency,60200011,11.6999998,3,643,323,0,,,1970,,H05050000,,N,9986,,677,13406.164199999999255,47.680000000000000,-122.183329999999998,
9490,136453,3,80389,60,12046.000000000000000,26387.949571522749466,0.456496249068165,0,road,0.057633782067548,10493,WA002944,HWB22,53033022604,I-405 NBCD,State Highway Agency,60200011,11.6999998,3,643,323,0,,,1970,,H05050000,,N,9986,,677,13406.164199999999255,47.680000000000000,-122.183329999999998,
9491,29415,1,80389,60,85827.000000000000000,66192.098206028997083,1.296635132079596,0,road,0.048532562433592,10494,WA002948,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,20.2999992,3,680,323,0,,,1971,,H05510000,,N,58995,,777,24598.727999999999156,47.680000000000000,-122.183329999999998,
9492,29814,1,80389,60,81736.000000000000000,66123.773159837001003,1.236106109710716,0,road,0.679143497240888,10494,WA002948,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,20.2999992,3,680,323,0,,,1971,,H05510000,,N,58995,,777,24598.727999999999156,47.680000000000000,-122.183329999999998,
9493,29837,1,80389,60,85827.000000000000000,66120.667884224007139,1.298035890234524,0,road,1.490152816585180,10494,WA002948,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,20.2999992,3,680,323,0,,,1971,,H05510000,,N,58995,,777,24598.727999999999156,47.680000000000000,-122.183329999999998,
9494,136433,3,80389,55,12046.000000000000000,25768.551417270951788,0.467469040263022,0,road,0.123138282943106,10494,WA002948,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,20.2999992,3,680,323,0,,,1971,,H05510000,,N,58995,,777,24598.727999999999156,47.680000000000000,-122.183329999999998,
9495,136453,3,80389,60,12046.000000000000000,26387.949571522749466,0.456496249068165,0,road,0.057633782067548,10494,WA002948,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,20.2999992,3,680,323,0,,,1971,,H05510000,,N,58995,,777,24598.727999999999156,47.680000000000000,-122.183329999999998,
9496,29415,1,80389,60,85827.000000000000000,66192.098206028997083,1.296635132079596,0,road,0.048532562433592,10495,WA002952,HWB22,53033022604,I-405,State Highway Agency,60200011,22.2999992,3,668,323,0,,,1971,,H04880000,,N,58995,,777,26545.384799999999814,47.680000000000000,-122.183329999999998,
9497,29814,1,80389,60,81736.000000000000000,66123.773159837001003,1.236106109710716,0,road,0.679143497240888,10495,WA002952,HWB22,53033022604,I-405,State Highway Agency,60200011,22.2999992,3,668,323,0,,,1971,,H04880000,,N,58995,,777,26545.384799999999814,47.680000000000000,-122.183329999999998,
9498,29837,1,80389,60,85827.000000000000000,66120.667884224007139,1.298035890234524,0,road,1.490152816585180,10495,WA002952,HWB22,53033022604,I-405,State Highway Agency,60200011,22.2999992,3,668,323,0,,,1971,,H04880000,,N,58995,,777,26545.384799999999814,47.680000000000000,-122.183329999999998,
9499,136433,3,80389,55,12046.000000000000000,25768.551417270951788,0.467469040263022,0,road,0.123138282943106,10495,WA002952,HWB22,53033022604,I-405,State Highway Agency,60200011,22.2999992,3,668,323,0,,,1971,,H04880000,,N,58995,,777,26545.384799999999814,47.680000000000000,-122.183329999999998,
9500,136453,3,80389,60,12046.000000000000000,26387.949571522749466,0.456496249068165,0,road,0.057633782067548,10495,WA002952,HWB22,53033022604,I-405,State Highway Agency,60200011,22.2999992,3,668,323,0,,,1971,,H04880000,,N,58995,,777,26545.384799999999814,47.680000000000000,-122.183329999999998,
9501,29415,1,80389,60,85827.000000000000000,66192.098206028997083,1.296635132079596,0,road,0.048532562433592,10496,WA002956,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,11.8999996,3,680,323,0,,,1971,,H06100000,,N,12046,,677,14419.943999999999505,47.680000000000000,-122.183329999999998,
9502,29814,1,80389,60,81736.000000000000000,66123.773159837001003,1.236106109710716,0,road,0.679143497240888,10496,WA002956,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,11.8999996,3,680,323,0,,,1971,,H06100000,,N,12046,,677,14419.943999999999505,47.680000000000000,-122.183329999999998,
9503,29837,1,80389,60,85827.000000000000000,66120.667884224007139,1.298035890234524,0,road,1.490152816585180,10496,WA002956,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,11.8999996,3,680,323,0,,,1971,,H06100000,,N,12046,,677,14419.943999999999505,47.680000000000000,-122.183329999999998,
9504,136433,3,80389,55,12046.000000000000000,25768.551417270951788,0.467469040263022,0,road,0.123138282943106,10496,WA002956,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,11.8999996,3,680,323,0,,,1971,,H06100000,,N,12046,,677,14419.943999999999505,47.680000000000000,-122.183329999999998,
9505,136453,3,80389,60,12046.000000000000000,26387.949571522749466,0.456496249068165,0,road,0.057633782067548,10496,WA002956,HWB22,53033022604,INTERSTATE RT 405,State Highway Agency,60200001,11.8999996,3,680,323,0,,,1971,,H06100000,,N,12046,,677,14419.943999999999505,47.680000000000000,-122.183329999999998,
9506,135603,3,80389,45,7357.000000000000000,13341.917475728150748,0.551419989921535,0,road,1.562661340935070,9840,WA001336,HWB17,53033005400,INTERSTATE RT 5,State Highway Agency,50200011,19.7000008,19,5093,277,45,,,1961,,H06100000,,N,112027,,677,178791.802200000005541,47.647779999999997,-122.341939999999994,
9507,190359,3,99999,55,4805.000000000000000,11402.264900662250511,0.421407504724864,0,road,4.938615768893290,15646,ID000019,HWB15,16021970100,MOYIE R.GORGE;MOYIE BR.,State Highway Agency,409,10.0000000,6,373,115,0,,,1965,,,,9,2100,,666,17961.945899999998801,48.728436000000002,-116.177791999999997,
9508,29885,1,80389,60,112998.000000000000000,113114.579059659998165,0.998969371935703,0,road,0.928322229490078,9673,WA001278,HWB15,53033005200,INTERSTATE RT 5,State Highway Agency,40902011,55.5000000,6,13500,1682,0,,,1962,,H09140000,,8,208000,,657,1335163.500000000000000,47.653329999999997,-122.321669999999997,
9509,190359,3,99999,55,4805.000000000000000,11402.264900662250511,0.421407504724864,0,road,4.938615768893290,15447,ID000018,HWB10,16021970100,UPRR;MOYIE SPRINGS OP,State Highway Agency,204,10.0000000,3,44,17,10,,,1965,,,,N,2100,,666,1059.417699999999968,48.730463999999998,-116.180757999999997,
9510,59177,2,80389,55,16069.000000000000000,37734.743267504498363,0.425840978593272,0,road,0.288075927341110,8141,WA000363,HWB1 ,53033004900,STATE ROUTE 99,State Highway Agency,30902012,21.2000008,8,9007,2438,0,,,1931,,H04550000,,8,73836,,666,340270.048799999989569,47.651670000000003,-122.348330000000004,
9511,29887,1,80389,60,112998.000000000000000,113114.579059659998165,0.998969371935703,0,road,0.351335122220973,8677,WA001280,HWB10,53033005200,INTERSTATE RT 5,State Highway Agency,20600011,8.1999998,4,832,317,0,,,1962,,H04450000,,N,33081,,667,12157.516799999999421,47.658329999999999,-122.321669999999997,
9512,59174,2,80389,55,16069.000000000000000,19999.999999859999662,0.803450000005624,0,road,0.552852540367310,15099,WA000391,HWB5 ,53033004900,STATE ROUTE 99,State Highway Agency,10400014,21.2000008,3,283,158,0,,,1932,,H03990000,,N,71000,,666,10691.287200000000666,47.655000000000001,-122.348330000000004,
9513,29880,1,80389,60,107351.000000000000000,110000.000000275002094,0.975918181815742,0,road,0.251984245154077,8684,WA001295,HWB10,53033005200,NE 45TH ST,State Highway Agency,20500014,24.1000004,3,735,287,1,,,1960,,H04570000,,N,28900,,667,31565.456999999998516,47.661670000000001,-122.321669999999997,
9514,29887,1,80389,60,112998.000000000000000,113114.579059659998165,0.998969371935703,0,road,0.351335122220973,8684,WA001295,HWB10,53033005200,NE 45TH ST,State Highway Agency,20500014,24.1000004,3,735,287,1,,,1960,,H04570000,,N,28900,,667,31565.456999999998516,47.661670000000001,-122.321669999999997,
9515,135120,3,80389,30,23369.000000000000000,24984.486832479899022,0.935340403694834,0,road,0.024421429261721,8684,WA001295,HWB10,53033005200,NE 45TH ST,State Highway Agency,20500014,24.1000004,3,735,287,1,,,1960,,H04570000,,N,28900,,667,31565.456999999998516,47.661670000000001,-122.321669999999997,
9516,135335,3,80389,30,23369.000000000000000,14445.358449158749863,1.617751479289945,0,road,0.024609901560098,8684,WA001295,HWB10,53033005200,NE 45TH ST,State Highway Agency,20500014,24.1000004,3,735,287,1,,,1960,,H04570000,,N,28900,,667,31565.456999999998516,47.661670000000001,-122.321669999999997,
9517,135336,3,80389,30,23369.000000000000000,24984.486832479899022,0.935340403694834,0,road,0.205016784519474,8684,WA001295,HWB10,53033005200,NE 45TH ST,State Highway Agency,20500014,24.1000004,3,735,287,1,,,1960,,H04570000,,N,28900,,667,31565.456999999998516,47.661670000000001,-122.321669999999997,
9518,224559,4,80389,30,7450.000000000000000,12513.605051664750135,0.595352016404646,0,road,0.149822202590586,8684,WA001295,HWB10,53033005200,NE 45TH ST,State Highway Agency,20500014,24.1000004,3,735,287,1,,,1960,,H04570000,,N,28900,,667,31565.456999999998516,47.661670000000001,-122.321669999999997,
9519,59174,2,80389,55,16069.000000000000000,19999.999999859999662,0.803450000005624,0,road,0.552852540367310,8313,WA000405,HWB10,53033004900,STATE ROUTE 99,State Highway Agency,20400014,29.3999996,3,280,158,0,,,1933,,H04040000,,N,45250,,667,14669.424000000000888,47.658329999999999,-122.348330000000004,
9520,29880,1,80389,60,107351.000000000000000,110000.000000275002094,0.975918181815742,0,road,0.251984245154077,8699,WA001342,HWB10,53033005200,INTERSTATE RT 5,State Highway Agency,20600011,8.3000002,4,741,213,0,,,1961,,H05180000,,N,9352,,667,10959.834600000000137,47.663330000000002,-122.321669999999997,
9521,252409,4,99999,55,125.000000000000000,5231.481481481499941,0.023893805309734,0,road,28.716325500998298,10811,WA004053,HWB22,53051970200,SR 20,State Highway Agency,60400006,11.3000002,3,411,137,0,,,1985,,N00000000,,8,993,,777,8276.142599999999220,48.556669999999997,-117.348330000000004,
9522,134662,3,80389,45,9614.000000000000000,26112.378612716751377,0.368177872364257,0,road,0.879062469334123,14907,WA008678,HWB4 ,53033032326,AVONDALE ROAD,County Highway Agency,50200014,24.1000004,1,375,375,20,,,1995,,N00000000,,8,22681,,677,16104.825000000000728,47.711669999999998,-122.088329999999999,
9523,134662,3,80389,45,9614.000000000000000,26112.378612716751377,0.368177872364257,0,road,0.879062469334123,14953,WA008752,HWB4 ,53033032326,AVONDALE ROAD NE,County Highway Agency,10100014,25.6000004,1,146,137,40,,,1994,,N00000000,,8,20281,,777,6660.403199999999742,47.711669999999998,-122.088329999999999,
9524,29880,1,80389,60,107351.000000000000000,110000.000000275002094,0.975918181815742,0,road,0.251984245154077,8685,WA001300,HWB10,53033004500,NE 50TH ST,State Highway Agency,20600011,24.3999996,3,735,308,0,,,1962,,H04390000,,N,23000,,657,31958.387999999999010,47.664999999999999,-122.321669999999997,
9525,29881,1,80389,60,107351.000000000000000,110000.000000275002094,0.975918181815742,0,road,0.641392226846512,8685,WA001300,HWB10,53033004500,NE 50TH ST,State Highway Agency,20600011,24.3999996,3,735,308,0,,,1962,,H04390000,,N,23000,,657,31958.387999999999010,47.664999999999999,-122.321669999999997,
9526,135121,3,80389,30,12621.000000000000000,21488.302201257851266,0.587342819446256,0,road,0.008406451280437,8685,WA001300,HWB10,53033004500,NE 50TH ST,State Highway Agency,20600011,24.3999996,3,735,308,0,,,1962,,H04390000,,N,23000,,657,31958.387999999999010,47.664999999999999,-122.321669999999997,
9527,135122,3,80389,30,11808.000000000000000,21495.800941492951097,0.549316586627261,0,road,0.015074797067513,8685,WA001300,HWB10,53033004500,NE 50TH ST,State Highway Agency,20600011,24.3999996,3,735,308,0,,,1962,,H04390000,,N,23000,,657,31958.387999999999010,47.664999999999999,-122.321669999999997,
9528,135123,3,80389,30,11808.000000000000000,21575.209145931399689,0.547294810452705,0,road,0.033295854711206,8685,WA001300,HWB10,53033004500,NE 50TH ST,State Highway Agency,20600011,24.3999996,3,735,308,0,,,1962,,H04390000,,N,23000,,657,31958.387999999999010,47.664999999999999,-122.321669999999997,
9529,135309,3,80389,30,12633.000000000000000,21494.362664990549092,0.587735500554121,0,road,0.153716682861367,8685,WA001300,HWB10,53033004500,NE 50TH ST,State Highway Agency,20600011,24.3999996,3,735,308,0,,,1962,,H04390000,,N,23000,,657,31958.387999999999010,47.664999999999999,-122.321669999999997,
9530,135843,3,80389,60,12621.000000000000000,26251.132389937098196,0.480779259824922,0,road,0.042989641817097,8685,WA001300,HWB10,53033004500,NE 50TH ST,State Highway Agency,20600011,24.3999996,3,735,308,0,,,1962,,H04390000,,N,23000,,657,31958.387999999999010,47.664999999999999,-122.321669999999997,
9531,58937,2,80389,55,5000.000000000000000,31611.111111111098580,0.158172231985940,0,road,0.048952614503417,11726,WA000408,HWB3 ,53033004900,STATE ROUTE 99,State Highway Agency,10400014,24.7999992,1,134,128,0,,,1933,,H03840000,,N,48950,,667,5921.942399999999907,47.661670000000001,-122.348330000000004,
9532,58938,2,80389,55,5000.000000000000000,31611.111111111098580,0.158172231985940,0,road,0.013750717259243,11726,WA000408,HWB3 ,53033004900,STATE ROUTE 99,State Highway Agency,10400014,24.7999992,1,134,128,0,,,1933,,H03840000,,N,48950,,667,5921.942399999999907,47.661670000000001,-122.348330000000004,
9533,59142,2,80389,55,4500.000000000000000,31611.111111111098580,0.142355008787346,0,road,0.118079502896147,11726,WA000408,HWB3 ,53033004900,STATE ROUTE 99,State Highway Agency,10400014,24.7999992,1,134,128,0,,,1933,,H03840000,,N,48950,,667,5921.942399999999907,47.661670000000001,-122.348330000000004,
9534,59175,2,80389,55,16069.000000000000000,19999.999999859999662,0.803450000005624,0,road,0.091696158758913,11726,WA000408,HWB3 ,53033004900,STATE ROUTE 99,State Highway Agency,10400014,24.7999992,1,134,128,0,,,1933,,H03840000,,N,48950,,667,5921.942399999999907,47.661670000000001,-122.348330000000004,
